data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecb,educsq,u74,u75,educ_re74,u74_hisp,re74sq,re75sq
CPS1,0,51,7,0,0,1,1,19555.439453125,10045.5,12008.009765625,2601,132651,49,0,0,136888.076171875,0,382415212.2048378,100912070.25
CPS1,0,55,7,1,0,0,1,25640.919921875,24264.240234375,1260.5009765625,3025,166375,49,0,0,179486.439453125,0,657456774.4400063,588753354.1514626
CPS1,0,31,10,1,0,0,1,7654.85498046875,8179.98388671875,5672.9921875,961,29791,100,0,0,76548.5498046875,0,58596804.77200723,66912136.38697839
CPS1,0,18,10,1,0,0,1,0,0,362.0429992675781,324,5832,100,1,1,0,0,0,0
CPS1,0,29,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875,841,24389,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,30,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,46,12,0,0,1,0,21019.009765625,21632.470703125,21969.359375,2116,97336,144,0,0,252228.1171875,0,441798771.5274391,467963788.72156143
CPS1,0,21,8,0,0,0,1,4886.4111328125,2769.62890625,5080.423828125,441,9261,64,0,0,39091.2890625,0,23877013.75887394,7670844.278335571
CPS1,0,46,12,0,0,1,0,22531.5703125,25243.55078125,18442.029296875,2116,97336,144,0,0,270378.84375,0,507671660.74713135,637236856.0455475
CPS1,0,46,7,0,0,1,1,11428.400390625,11971.8896484375,11830.6796875,2116,97336,49,0,0,79998.802734375,0,130608335.48843765,143326141.75436497
CPS1,0,22,12,0,0,0,0,9059.650390625,7471.01611328125,4143.544921875,484,10648,144,0,0,108715.8046875,0,82077265.20035172,55816081.764908075
CPS1,0,16,10,0,0,0,1,0,456.53228759765625,11607.5400390625,256,4096,100,1,0,0,0,0,208421.72961914912
CPS1,0,28,18,0,0,1,0,14902.1796875,15423.6298828125,8610.712890625,784,21952,324,0,0,268239.234375,0,222074959.4385376,237888358.76198673
CPS1,0,32,12,0,0,1,0,16986.83984375,7981.2578125,7707.82177734375,1024,32768,144,0,0,203842.078125,0,288552727.8772125,63700476.269592285
CPS1,0,43,8,0,0,1,1,12795.9697265625,11961.150390625,13630.5498046875,1849,79507,64,0,0,102367.7578125,0,163736841.24310398,143069118.6671486
CPS1,0,43,8,0,0,1,1,18626.75,17269.44921875,17815.470703125,1849,79507,64,0,0,149014,0,346955815.5625,298233876.318985
CPS1,0,43,12,0,0,1,0,12968.3896484375,16773.529296875,21944.240234375,1849,79507,144,0,0,155620.67578125,0,168179130.0737009,281351285.07312393
CPS1,0,17,11,0,0,0,1,1222.58203125,2649.677001953125,2704.239990234375,289,4913,121,0,0,13448.40234375,0,1494706.823135376,7020788.214679301
CPS1,0,37,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1369,50653,225,0,0,387934.8046875,0,668859611.9463501,637236856.0455475
CPS1,0,42,10,0,0,1,1,18027.2109375,17439.529296875,22876.689453125,1764,74088,100,0,0,180272.109375,0,324980334.1851196,304137182.09656143
CPS1,0,18,11,0,0,0,1,2762.56591796875,2175.241943359375,12532.599609375,324,5832,121,0,0,30388.22509765625,0,7631770.451122522,4731677.51214987
CPS1,0,24,12,0,0,1,0,21620.509765625,21526.83984375,21171.390625,576,13824,144,0,0,259446.1171875,0,467446442.525486,463404833.6584625
CPS1,0,43,12,0,0,1,0,0,0,6413.3330078125,1849,79507,144,1,1,0,0,0,0
CPS1,0,17,10,0,0,0,1,0,0,12330.150390625,289,4913,100,1,1,0,0,0,0
CPS1,0,30,8,0,0,1,1,0,0,0,900,27000,64,1,1,0,0,0,0
CPS1,0,51,4,1,0,0,1,14794.419921875,14557.1103515625,15926.9404296875,2601,132651,16,0,0,59177.6796875,0,218874860.82477188,211909461.7875681
CPS1,0,35,12,0,0,1,0,0,2286.241943359375,923.5791015625,1225,42875,144,1,0,0,0,0,5226902.223575652
CPS1,0,29,13,0,0,1,0,6348.02392578125,18082.259765625,5915.3388671875,841,24389,169,0,0,82524.31103515625,0,40297407.76229119,326968118.2315407
CPS1,0,35,17,1,0,0,0,25862.3203125,25243.55078125,25564.669921875,1225,42875,289,0,0,439659.4453125,0,668859611.9463501,637236856.0455475
CPS1,0,51,18,0,0,1,0,0,25241.759765625,23052.529296875,2601,132651,324,1,0,0,0,0,637146436.065525
CPS1,0,24,9,0,0,0,1,15693.73046875,5985.0478515625,14109.330078125,576,13824,81,0,0,141243.57421875,0,246293176.0257721,35820797.7854929
CPS1,0,32,8,0,0,1,1,15039.330078125,15642.0498046875,9622.955078125,1024,32768,64,0,0,120314.640625,0,226181449.19879532,244673722.09232426
CPS1,0,29,12,0,0,1,0,14475.0595703125,21886.689453125,13605.4296875,841,24389,144,0,0,173700.71484375,0,209527349.5640955,479027175.2175331
CPS1,0,23,10,1,0,0,1,12966.4296875,12315.6298828125,13398.5498046875,529,12167,100,0,0,129664.296875,0,168128298.84088135,151674739.41042423
CPS1,0,46,10,0,0,1,1,13685.48046875,5301.14501953125,12916.8095703125,2116,97336,100,0,0,136854.8046875,0,187292375.66053772,28102138.518100977
CPS1,0,24,12,0,0,1,0,16214.8896484375,17006.26953125,18814.41015625,576,13824,144,0,0,194578.67578125,0,262922646.3110056,289213203.3695221
CPS1,0,20,12,0,0,1,0,5703.42578125,9409.9345703125,3115.048095703125,400,8000,144,0,0,68441.109375,0,32529065.642227173,88546868.6175623
CPS1,0,37,11,0,0,1,1,15378.2900390625,15047.66015625,15056.5595703125,1369,50653,121,0,0,169161.1904296875,0,236491804.5255289,226432076.17799377
CPS1,0,23,12,0,0,1,0,11355.91015625,12725.6103515625,13210.8798828125,529,12167,144,0,0,136270.921875,0,128956695.4768219,161941158.81979465
CPS1,0,45,9,0,0,1,1,25862.3203125,0,0,2025,91125,81,0,1,232760.8828125,0,668859611.9463501,0
CPS1,0,48,11,0,0,0,1,25862.3203125,11049.8701171875,9518.037109375,2304,110592,121,0,0,284485.5234375,0,668859611.9463501,122099629.6067133
CPS1,0,48,9,0,0,1,1,2131.681884765625,14598.2900390625,3519.945068359375,2304,110592,81,0,0,19185.136962890625,0,4544067.657837927,213110072.0645914
CPS1,0,35,7,1,0,0,1,11802.6201171875,10605.8701171875,12302.0703125,1225,42875,49,0,0,82618.3408203125,0,139301841.63063908,112484480.9426508
CPS1,0,40,6,0,0,1,1,20376.369140625,23813.080078125,2820.97998046875,1600,64000,36,0,0,122258.21484375,0,415196419.3550148,567062782.8071938
CPS1,0,29,16,0,0,0,0,12972.3095703125,16778.900390625,0,841,24389,256,0,0,207556.953125,0,168280815.58802128,281531498.3185158
CPS1,0,21,13,0,0,0,0,0,3628.98388671875,19028.689453125,441,9261,169,1,0,0,0,0,13169524.050064325
CPS1,0,21,12,0,0,0,0,4617.9921875,2250.43505859375,2432.337890625,441,9261,144,0,0,55415.90625,0,21325851.843811035,5064457.952947855
CPS1,0,29,13,0,0,1,0,5384.06494140625,0,8068.38720703125,841,24389,169,0,1,69992.84423828125,0,28988155.293279886,0
CPS1,0,30,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,50,11,0,0,1,1,13910.7900390625,23872.16015625,25564.669921875,2500,125000,121,0,0,153018.6904296875,0,193510079.51088047,569880030.52565
CPS1,0,36,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1296,46656,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,34,12,0,0,1,0,25862.3203125,24083.419921875,23763.3203125,1156,39304,144,0,0,310347.84375,0,668859611.9463501,580011115.1333656
CPS1,0,41,12,0,0,1,0,24633.859375,22883.900390625,25564.669921875,1681,68921,144,0,0,295606.3125,0,606827027.7072754,523672897.088047
CPS1,0,32,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,196,0,0,362072.484375,0,668859611.9463501,637236856.0455475
CPS1,0,41,12,0,0,1,0,18044.849609375,16657.16015625,15517.6103515625,1681,68921,144,0,0,216538.1953125,0,325616597.4249611,277460984.4709625
CPS1,0,19,13,0,0,0,0,4061.56005859375,4579.64501953125,0,361,6859,169,0,0,52800.28076171875,0,16496270.109564066,20973148.504917383
CPS1,0,17,11,0,0,0,1,0,1552.2099609375,888.11370849609375,289,4913,121,1,0,0,0,0,2409355.7628335953
CPS1,0,38,14,0,0,0,0,19424.169921875,19045.44921875,21319.16015625,1444,54872,196,0,0,271938.37890625,0,377298377.15387344,362729135.943985
CPS1,0,33,17,0,0,1,0,25862.3203125,20728.349609375,14780.2197265625,1089,35937,289,0,0,439659.4453125,0,668859611.9463501,429664477.5284767
CPS1,0,53,12,0,0,1,0,2917.347900390625,1801.06494140625,1338.8199462890625,2809,148877,144,0,0,35008.1748046875,0,8510918.771913588,3243834.9231626987
CPS1,0,25,15,0,0,0,0,6969.11181640625,5508.8232421875,14223.1201171875,625,15625,225,0,0,104536.67724609375,0,48568519.50957322,30347133.5136652
CPS1,0,46,14,0,0,1,0,9845.31640625,8092.2578125,15845.66015625,2116,97336,196,0,0,137834.4296875,0,96930255.13917542,65484636.503967285
CPS1,0,48,18,0,0,1,0,4898.1669921875,0,4122.85693359375,2304,110592,324,0,1,88167.005859375,0,23992039.88335514,0
CPS1,0,54,12,0,0,1,0,25862.3203125,12082.8896484375,15483.6201171875,2916,157464,144,0,0,310347.84375,0,668859611.9463501,145996222.2563181
CPS1,0,17,10,0,0,0,1,0,0,14942.76953125,289,4913,100,1,1,0,0,0,0
CPS1,0,20,12,0,0,1,0,13654.1298828125,17416.259765625,15451.1103515625,400,8000,144,0,0,163849.55859375,0,186435262.8567133,303326104.2237282
CPS1,0,50,11,0,0,1,1,20368.5390625,19906.599609375,18731.66015625,2500,125000,121,0,0,224053.9296875,0,414877383.5405884,396272708.0079689
CPS1,0,50,5,0,0,0,1,14463.3095703125,13767.580078125,12749.8203125,2500,125000,25,0,0,72316.5478515625,0,209187323.72669315,189546261.20758438
CPS1,0,41,4,0,0,0,1,1528.22802734375,1396.4520263671875,1536.8360595703125,1681,68921,16,0,0,6112.912109375,0,2335480.9035589695,1950078.2619450241
CPS1,0,36,13,0,0,1,0,25862.3203125,25243.55078125,23334.779296875,1296,46656,169,0,0,336210.1640625,0,668859611.9463501,637236856.0455475
CPS1,0,33,14,0,0,1,0,25862.3203125,25243.55078125,16809.140625,1089,35937,196,0,0,362072.484375,0,668859611.9463501,637236856.0455475
CPS1,0,41,12,0,0,1,0,16316.76953125,5963.56494140625,21440.330078125,1681,68921,144,0,0,195801.234375,0,266236967.93592834,35564106.81036973
CPS1,0,33,9,0,0,1,1,18808.9609375,15727.98046875,22155.55078125,1089,35937,81,0,0,169280.6484375,0,353777011.5484009,247369369.62538147
CPS1,0,51,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2601,132651,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,17,11,0,0,0,1,0,0,0,289,4913,121,1,1,0,0,0,0
CPS1,0,39,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,54,12,0,0,1,0,19845.41015625,18003.48046875,21966.41015625,2916,157464,144,0,0,238144.921875,0,393840304.26979065,324125308.9886627
CPS1,0,32,17,0,0,1,0,25121.720703125,25243.55078125,25527.73046875,1024,32768,289,0,0,427069.251953125,0,631100851.0858192,637236856.0455475
CPS1,0,34,12,0,0,1,0,23470.060546875,22337.849609375,20178.359375,1156,39304,144,0,0,281640.7265625,0,550843742.0739784,498979525.17105484
CPS1,0,33,12,0,0,0,0,25862.3203125,22481.080078125,21846.7109375,1089,35937,144,0,0,310347.84375,0,668859611.9463501,505398961.47906876
CPS1,0,55,8,0,1,1,1,0,0,0,3025,166375,64,1,1,0,1,0,0
CPS1,0,24,16,0,0,0,0,762.15478515625,4459.69384765625,0,576,13824,256,0,0,12194.4765625,0,580879.9165365696,19888869.214823008
CPS1,0,42,16,0,0,0,0,0,0,23764.80078125,1764,74088,256,1,1,0,0,0,0
CPS1,0,26,5,0,1,1,1,13495.4296875,13821.2900390625,14469.900390625,676,17576,25,0,0,67477.1484375,0,182126622.45025635,191028058.34388828
CPS1,0,28,8,0,1,1,1,8305.33203125,3718.5,0,784,21952,64,0,0,66442.65625,0,68978540.14930725,13827242.25
CPS1,0,19,9,0,1,0,1,1822.1180419921875,0,3372.172119140625,361,6859,81,0,1,16399.062377929688,0,3320114.158953443,0
CPS1,0,25,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,625,15625,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,34,10,0,0,1,1,19347.759765625,18732.150390625,10948.48046875,1156,39304,100,0,0,193477.59765625,0,374335807.94833755,350893458.25699234
CPS1,0,30,10,0,0,0,1,1177.51904296875,900.53228759765625,0,900,27000,100,0,0,11775.1904296875,0,1386551.096554041,810958.4010058679
CPS1,0,33,13,1,0,1,0,14678.830078125,6942.87109375,12678.8896484375,1089,35937,169,0,0,190824.791015625,0,215468052.4624672,48203459.02442932
CPS1,0,42,13,1,0,1,0,511.36859130859375,3546.62890625,11113.98046875,1764,74088,169,0,0,6647.791687011719,0,261497.83617693558,12578576.598648071
CPS1,0,49,12,1,0,1,0,16559.720703125,16467.390625,25564.669921875,2401,117649,144,0,0,198716.6484375,0,274224349.76550674,271174953.9963379
CPS1,0,23,10,1,0,1,1,7790.044921875,12582.3896484375,6222.70703125,529,12167,100,0,0,77900.44921875,0,60684799.884830475,158316529.26510715
CPS1,0,30,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,32,12,0,0,1,0,24102.900390625,14988.580078125,25564.669921875,1024,32768,144,0,0,289234.8046875,0,580949807.2403908,224657532.75836563
CPS1,0,30,11,0,0,0,1,13748.1796875,14127.4404296875,10907.099609375,900,27000,121,0,0,151229.9765625,0,189012444.7197876,199584573.09436893
CPS1,0,32,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,49,12,0,0,1,0,21881.08984375,21736.310546875,19210.44921875,2401,117649,144,0,0,262573.078125,0,478782092.7502594,472467196.19018936
CPS1,0,42,12,0,0,1,0,25862.3203125,25243.55078125,14925.0400390625,1764,74088,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,17,11,0,0,0,1,0,6267.9189453125,22223.529296875,289,4913,121,1,0,0,0,0,39286807.90500736
CPS1,0,42,10,0,0,1,1,16624.380859375,16001.900390625,13450.26953125,1764,74088,100,0,0,166243.80859375,0,276370038.95755386,256060816.11148453
CPS1,0,45,8,0,0,1,1,22415.970703125,7635.72607421875,15931.3701171875,2025,91125,64,0,0,179327.765625,0,502475742.5633583,58304312.68050408
CPS1,0,32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,34,13,0,0,1,0,25488.099609375,24128.1796875,22298.890625,1156,39304,169,0,0,331345.294921875,0,649643221.697422,582169055.0322876
CPS1,0,43,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1849,79507,169,0,0,336210.1640625,0,668859611.9463501,637236856.0455475
CPS1,0,31,17,0,0,1,0,2468.676025390625,5404.98388671875,0,961,29791,289,0,0,41967.492431640625,0,6094361.318338454,29213850.815689325
CPS1,0,26,13,0,0,1,0,20668.310546875,23120.23046875,25564.669921875,676,17576,169,0,0,268688.037109375,0,427179060.86206436,534545056.92811584
CPS1,0,25,10,0,0,1,1,19557.400390625,12861.6796875,21045.779296875,625,15625,100,0,0,195574.00390625,0,382491910.0392189,165422804.3838501
CPS1,0,28,12,0,0,0,0,4786.48876953125,8752.88671875,0,784,21952,144,0,0,57437.865234375,0,22910474.74084878,76613025.91127014
CPS1,0,27,16,0,0,1,0,19980.599609375,20339.849609375,24992.7890625,729,19683,256,0,0,319689.59375,0,399224360.7501564,413709482.13199234
CPS1,0,26,12,0,0,1,0,21071.91015625,17921.130859375,20921.650390625,676,17576,144,0,0,252862.921875,0,444025397.6330719,321166931.2788429
CPS1,0,30,10,1,0,1,1,25862.3203125,25243.55078125,25564.669921875,900,27000,100,0,0,258623.203125,0,668859611.9463501,637236856.0455475
CPS1,0,50,7,0,0,1,1,21277.640625,13626.150390625,18614.919921875,2500,125000,49,0,0,148943.484375,0,452737990.5666504,185671974.46792984
CPS1,0,18,11,0,0,0,1,2468.676025390625,1451.9520263671875,6967.48095703125,324,5832,121,0,0,27155.436279296875,0,6094361.318338454,2108164.686871782
CPS1,0,22,13,0,0,0,0,10031.4501953125,8011.69384765625,20386.720703125,484,10648,169,0,0,130408.8525390625,0,100629993.0210352,64187238.30857301
CPS1,0,43,8,0,0,1,1,18023.30078125,18730.349609375,18183.4296875,1849,79507,64,0,0,144186.40625,0,324839371.05140686,350825996.4894142
CPS1,0,36,12,0,0,1,0,22923.419921875,15710.080078125,14959.0302734375,1296,46656,144,0,0,275081.0390625,0,525483180.91461563,246806616.0611
CPS1,0,38,12,0,0,1,0,24255.720703125,15844.349609375,23556.439453125,1444,54872,144,0,0,291068.6484375,0,588339986.8280067,251043414.54410172
CPS1,0,30,12,0,0,1,0,18838.349609375,16839.76953125,19163.16015625,900,27000,144,0,0,226060.1953125,0,354883416.0050392,283577837.86561584
CPS1,0,23,12,0,0,1,0,17568.75,3831.2900390625,12832.580078125,529,12167,144,0,0,210825,0,308660976.5625,14678783.363419533
CPS1,0,34,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,28,10,0,0,1,1,7578.44384765625,1383.9189453125,2404.260986328125,784,21952,100,0,0,75784.4384765625,0,57432811.15207887,1915231.6471948624
CPS1,0,26,12,0,0,0,0,0,0,0,676,17576,144,1,1,0,0,0,0
CPS1,0,22,12,0,0,0,0,13050.6796875,12978.0498046875,7763.97509765625,484,10648,144,0,0,156608.15625,0,170320240.3057251,168429776.73294926
CPS1,0,42,11,0,0,1,1,18140.849609375,17165.609375,16987.939453125,1764,74088,121,0,0,199549.345703125,0,329090424.5499611,294658145.2150879
CPS1,0,50,16,0,0,1,0,22986.119140625,23272.400390625,22588.529296875,2500,125000,256,0,0,367777.90625,0,528361673.147007,541604619.9415627
CPS1,0,52,12,0,0,1,0,25862.3203125,23329.689453125,25564.669921875,2704,140608,144,0,0,310347.84375,0,668859611.9463501,544274409.9792519
CPS1,0,28,13,0,0,1,0,22292.5390625,25243.55078125,25564.669921875,784,21952,169,0,0,289803.0078125,0,496957297.8530884,637236856.0455475
CPS1,0,43,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1849,79507,196,0,0,362072.484375,0,668859611.9463501,637236856.0455475
CPS1,0,19,11,0,0,0,1,1831.9139404296875,3158.12890625,6608.39306640625,361,6859,121,0,0,20151.053344726562,0,3355908.6851406246,9973778.188491821
CPS1,0,18,10,0,0,0,1,1827.9959716796875,2626.403076171875,7787.619140625,324,5832,100,0,0,18279.959716796875,0,3341569.272477165,6897993.118525088
CPS1,0,39,10,0,0,1,1,22745.130859375,6493.5,25564.669921875,1521,59319,100,0,0,227451.30859375,0,517340977.8100929,42165542.25
CPS1,0,22,12,0,0,0,0,15292.080078125,16798.599609375,19284.330078125,484,10648,144,0,0,183504.9609375,0,233847713.1157875,282192948.8360939
CPS1,0,50,10,0,0,0,1,22547.240234375,10920.9697265625,21896.94921875,2500,125000,100,0,0,225472.40234375,0,508378042.1866188,119267579.7684946
CPS1,0,41,12,0,0,1,0,25217.720703125,24151.44921875,13949.740234375,1681,68921,144,0,0,302612.6484375,0,635933437.4608192,583292499.36586
CPS1,0,21,12,0,0,0,0,6408.76220703125,0,4882.4091796875,441,9261,144,0,1,76905.146484375,0,41072233.02627206,0
CPS1,0,36,13,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,1296,46656,169,0,0,336210.1640625,0,668859611.9463501,637236856.0455475
CPS1,0,54,14,0,0,1,0,25862.3203125,23326.109375,25564.669921875,2916,157464,196,0,0,362072.484375,0,668859611.9463501,544107378.5744629
CPS1,0,54,11,0,0,1,1,15693.73046875,9051.87109375,12652.2900390625,2916,157464,121,0,0,172631.03515625,0,246293176.0257721,81936370.29786682
CPS1,0,34,18,0,0,1,0,25862.3203125,25243.55078125,12263.650390625,1156,39304,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,48,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2304,110592,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,40,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1600,64000,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,17,10,0,0,0,1,0,17.903230667114258,9955.4443359375,289,4913,100,1,0,0,0,0,320.52566831990043
CPS1,0,54,12,0,0,1,0,17402.2109375,21618.150390625,22374.259765625,2916,157464,144,0,0,208826.53125,0,302836945.5132446,467344426.31167984
CPS1,0,19,9,0,0,1,1,6065.89013671875,3226.160888671875,13954.169921875,361,6859,81,0,0,54593.01123046875,0,36795023.150741816,10408114.079596102
CPS1,0,29,16,0,0,1,0,25333.3203125,25243.55078125,25564.669921875,841,24389,256,0,0,405333.125,0,641777118.0557251,637236856.0455475
CPS1,0,37,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1369,50653,169,0,0,336210.1640625,0,668859611.9463501,637236856.0455475
CPS1,0,42,16,0,0,1,0,15209.7900390625,15318,13556.66015625,1764,74088,256,0,0,243356.640625,0,231337713.03236485,234641124
CPS1,0,23,12,0,0,0,0,9498.525390625,6446.9521484375,5853.27490234375,529,12167,144,0,0,113982.3046875,0,90221984.59634781,41563192.0042429
CPS1,0,51,14,0,0,1,0,23552.349609375,22473.919921875,25564.669921875,2601,132651,196,0,0,329732.89453125,0,554713172.1222267,505077076.65485
CPS1,0,22,14,0,0,1,0,22396.380859375,17106.529296875,17420.919921875,484,10648,196,0,0,313549.33203125,0,501597875.59817886,292633344.5848427
CPS1,0,25,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,625,15625,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,46,12,0,0,1,0,14098.8798828125,14009.26953125,14271.8798828125,2116,97336,144,0,0,169186.55859375,0,198778413.949975,196259632.7992096
CPS1,0,26,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,676,17576,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,46,14,0,0,1,0,25135.4296875,25243.55078125,24468.19921875,2116,97336,196,0,0,351896.015625,0,631789825.5752563,637236856.0455475
CPS1,0,28,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,784,21952,196,0,0,362072.484375,0,668859611.9463501,637236856.0455475
CPS1,0,28,17,0,0,1,0,1763.3399658203125,1788.531982421875,3103.22607421875,784,21952,289,0,0,29976.779418945312,0,3109367.835059181,3198846.652145922
CPS1,0,34,12,0,0,0,0,8125.0791015625,0,6032.080078125,1156,39304,144,0,1,97500.94921875,0,66016910.40664768,0
CPS1,0,36,6,0,1,1,1,12084.759765625,9810.9677734375,14879.23046875,1296,46656,36,0,0,72508.55859375,0,146041418.5928688,96255088.65142918
CPS1,0,17,11,0,0,0,1,3366.02001953125,4633.35498046875,10818.4404296875,289,4913,121,0,0,37026.22021484375,0,11330090.771885157,21467978.37503457
CPS1,0,41,12,0,0,1,0,18133.009765625,16830.8203125,17496.279296875,1681,68921,144,0,0,217596.1171875,0,328806043.1602516,283276512.3916626
CPS1,0,32,12,0,0,1,0,5779.8369140625,6978.6767578125,24231.759765625,1024,32768,144,0,0,69358.04296875,0,33406514.753159523,48701929.29003239
CPS1,0,26,12,0,0,0,0,5217.52685546875,3174.241943359375,25564.669921875,676,17576,144,0,0,62610.322265625,0,27222586.487537622,10075811.914981902
CPS1,0,28,13,0,0,1,0,22506.099609375,20980.7890625,24819.900390625,784,21952,169,0,0,292579.294921875,0,506524519.6271095,440193509.6851196
CPS1,0,35,12,1,0,1,0,14774.830078125,12723.8203125,8408.263671875,1225,42875,144,0,0,177297.9609375,0,218295603.8374672,161895603.3447876
CPS1,0,22,12,0,0,1,0,4719.8740234375,0,0,484,10648,144,0,1,56638.48828125,0,22277210.797120094,0
CPS1,0,33,9,0,0,1,1,6177.56787109375,4749.72607421875,10072.1796875,1089,35937,81,0,0,55598.11083984375,0,38162344.80196977,22559897.78011346
CPS1,0,37,10,0,1,1,1,18560.130859375,14417.4697265625,13367.509765625,1369,50653,100,0,0,185601.30859375,0,344478457.5171242,207863433.31634617
CPS1,0,16,9,0,1,0,1,0,0,554.14752197265625,256,4096,81,1,1,0,1,0,0
CPS1,0,50,12,0,0,1,0,0,0,0,2500,125000,144,1,1,0,0,0,0
CPS1,0,19,13,0,0,0,0,5329.2060546875,7284.8232421875,3165.2900390625,361,6859,169,0,0,69279.6787109375,0,28400437.17331791,53068649.6699152
CPS1,0,52,12,0,0,1,0,22402.259765625,14270.66015625,25564.669921875,2704,140608,144,0,0,268827.1171875,0,501861242.6065407,203651741.29518127
CPS1,0,26,9,0,0,0,1,19492.75,11169.8203125,25564.669921875,676,17576,81,0,0,175434.75,0,379967302.5625,124764885.8135376
CPS1,0,55,9,0,0,1,1,25862.3203125,22373.66015625,22607.740234375,3025,166375,81,0,0,232760.8828125,0,668859611.9463501,500580668.7873688
CPS1,0,18,12,0,0,0,0,3389.531982421875,6334.1611328125,5238.541015625,324,5832,144,0,0,40674.3837890625,0,11488927.059860766,40121597.25643253
CPS1,0,38,12,0,0,1,0,0,0,0,1444,54872,144,1,1,0,0,0,0
CPS1,0,20,13,0,0,0,0,1297.0350341796875,12654,0,400,8000,169,0,0,16861.455444335938,0,1682299.8798895031,160123716
CPS1,0,22,16,0,0,0,0,8563.955078125,15647.419921875,23250.55078125,484,10648,256,0,0,137023.28125,0,73341326.58014297,244841750.21149063
CPS1,0,20,12,0,0,0,0,5783.755859375,11839.400390625,16266.8095703125,400,8000,144,0,0,69405.0703125,0,33451831.840854645,140171401.6095314
CPS1,0,33,18,0,0,1,0,0,0,0,1089,35937,324,1,1,0,0,0,0
CPS1,0,54,13,0,0,1,0,7995.76806640625,7138.01611328125,10691.349609375,2916,157464,169,0,0,103944.98486328125,0,63932306.97176194,50951274.03346276
CPS1,0,39,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,32,11,0,0,1,1,19700.4296875,20015.810546875,25564.669921875,1024,32768,121,0,0,216704.7265625,0,388106929.87213135,400632671.8483925
CPS1,0,38,12,0,0,1,0,23999.060546875,24758.369140625,22798.369140625,1444,54872,144,0,0,287988.7265625,0,575954907.1325722,612976842.5034523
CPS1,0,24,12,0,0,0,0,3532.55810546875,4554.5810546875,3564.27587890625,576,13824,144,0,0,42390.697265625,0,12478966.768512964,20744208.5837183
CPS1,0,20,12,0,0,0,0,8838.2529296875,8384.0810546875,0,400,8000,144,0,0,106059.03515625,0,78114714.84912968,70292815.13156986
CPS1,0,43,11,0,0,1,1,17682.380859375,19591.5,20606.900390625,1849,79507,121,0,0,194506.189453125,0,312666592.85599136,383826872.25
CPS1,0,17,11,0,0,0,1,0,798.48388671875,5469.06591796875,289,4913,121,1,0,0,0,0,637576.5173494816
CPS1,0,54,12,0,0,1,0,0,0,0,2916,157464,144,1,1,0,0,0,0
